114|효자동쉼터|126.9693136|37.58162324||종로구
115|숭인동쉼터|127.0157776|37.57592236||종로구
116|부암동쉼터|129.0528419|35.16690244||종로구
117|부암동2쉼터|126.9641566|37.59256469||종로구
118|부암동3쉼터|126.9661131|37.59260371||종로구
119|창신2동쉼터|127.0094157|37.57966786||종로구
120|무악동쉼터|126.9607602|37.57636012||종로구
121|사직동쉼터|126.9657271|37.57338958||종로구
122|명륜3쉼터1쉼터|126.9959799|37.58447885||종로구
123|명륜3쉼터2쉼터|126.9946694|37.58893391||종로구
124|창성동쉼터|126.9728749|37.58120005||종로구
125|통의동쉼터|126.9732382|37.57657807||종로구
126|연건동쉼터|127.0006445|37.57860317||종로구
127|누하동쉼터|126.9679173|37.57964117||종로구
128|통인동쉼터|126.9687381|37.58074155||종로구
129|홍지동쉼터|126.9550433|37.6028231||종로구
130|창신3동쉼터|127.0131491|37.57998218|체력단련시설|종로구
131|숭인2동사무소|127.0199721|37.57487641||종로구
132|구기골쉼터|126.9602196|37.61458733||종로구
133|평창동쉼터|126.9660988|37.61431666||종로구
134|귀빈예식장앞쉼터|126.9734861|37.60857388|체력단련시설|종로구
135|창신동쉼터|127.012428|37.57670009||종로구
136|원서동쉼터|126.9893899|37.58151049|체력단련시설|종로구
137|(무학봉)|128.4305954|35.58027715|놀이터,체력단련시설|중구
138|(응봉)<시공원>(중구)|127.0116622|37.54869494|배드민턴장,체력단련시설,문화회관|중구
139|훈련원<시공원>|127.0035452|37.56739454|체력단련시설|중구
140|묵정|126.9997991|37.56377758|노인정,놀이터,체력단련시설|중구
141|쌍림|127.0070985|37.56452755|놀이터,체력단련시설|중구
142|황학|127.4489397|35.10966324|놀이터,체력단련시설|중구
143|배재|126.9723451|37.56432814|체력단련시설|중구
144|청구|128.112837|35.22888876|놀이터,게이트볼,체력단련시설|중구
145|충현|127.0052319|37.55192967|놀이터,체력단련시설|중구
146|다산|127.0187537|37.56387353|놀이터,체력단련시설|중구
147|늘푸른|127.005679|37.55109074|놀이터,체력단련시설|중구
148|저동|126.7737797|36.28230227||중구
149|꿈누리|127.020493|37.56102575|놀이터,체력단련시설|중구
150|동화|128.1225513|35.23292415|놀이터,체력단련시설|중구
151|순화|126.9712678|37.56349415|놀이터,체력단련시설|중구
152|저동1|126.9840782|37.56673168||중구
153|저동2|126.9888629|37.56525447||중구
154|저동3|126.9892573|37.56533129||중구
155|쌍림동|127.0031099|37.56351845||중구
156|무교1|126.9784149|37.5681343||중구
157|경찰기념|126.968792|37.5637834|체력단련시설|중구
158|진달래|127.433483|36.33566034||중구
159|무교2|128.5956089|35.87455679|놀이터|중구
160|마루|127.0044129|37.55118095|체력단련시설|중구
161|만리동2가1|126.9631105|37.55244355||중구
162|만리동2가2|126.9635563|37.5530249||중구
163|만리동2가3|126.9651849|37.55457514||중구
164|신당제11구역1|127.0243724|37.56274961||중구
165|신당제11구역2|127.0251118|37.56333692||중구
166|서소문5지구|126.9754323|37.56285935||중구
167|손기정|126.9647417|37.55557801|노인정,놀이터,테니스장,축구장,배드민턴장,게이트볼,체력단련시설,도서관,독서실|중구
168|서소문|126.9698111|37.56087578||중구
169|정동|128.3083241|35.35948503||중구
170|한빛미디어파크|126.9069642|35.20019531||중구
171|순화|126.9712678|37.56349415||중구
172|남대문로5가|126.9749634|37.55745439||중구
173|약수동|127.012726|37.55312874|놀이터,체력단련시설|중구
174|신당동|127.1582885|36.84817342|놀이터,체력단련시설|중구
175|남학동|126.9904141|37.56015118||중구
176|필동|126.9955089|37.5578286|놀이터,체력단련시설|중구
177|청구동|127.0163814|37.55606715|체력단련시설|중구
178|신당동떡볶이|127.0143393|37.56337304|놀이터,체력단련시설|중구
179|신당2동충현|127.0058295|37.55248078|놀이터,체력단련시설|중구
180|새싹|127.0120572|37.55956702|체력단련시설|중구
181|다산동|127.0171521|37.55931942|놀이터,체력단련시설|중구
182|효창<시공원>|126.9602217|37.54518244|노인정,놀이터,운동장,농구장,배드민턴장,게이트볼,체력단련시설|용산구
183|(응봉)<시공원>용산근린|127.005057|37.54447328|노인정,놀이터,테니스장,배드민턴장,체력단련시설|용산구
184|동빙고|126.9843108|37.51723632|놀이터|용산구
185|기와터|126.9696996|37.52578367||용산구
186|서빙고|126.9712576|37.5247807||용산구
187|새나라|126.9765534|37.54789746|노인정,놀이터,운동장,게이트볼,체력단련시설|용산구
188|삼각지|128.3686601|34.96796605|놀이터,체력단련시설|용산구
189|늘푸른|0|0|노인정,놀이터,체력단련시설|용산구
190|새싹|126.9544646|37.52692886|놀이터|용산구
191|동자|126.9738449|37.55011588|노인정,놀이터,체력단련시설|용산구
192|소월길|126.9892335|37.54355942|놀이터,체력단련시설|용산구
193|효창|126.9585566|37.54280808|노인정,체력단련시설|용산구
194|이태원|126.9893209|37.53839302|놀이터,체력단련시설|용산구
195|도원|127.470241|36.53283202|놀이터,배드민턴장,체력단련시설|용산구
196|새꿈|126.9744772|37.55255716|놀이터,체력단련시설|용산구
197|돌모루|126.9707364|37.5445684|놀이터,체력단련시설|용산구
198|솔밭|126.9736073|37.53681201|놀이터,체력단련시설|용산구
199|문배|126.9698054|37.53662387|놀이터,체력단련시설|용산구
200|후암|126.9837053|37.54720751||용산구
201|신창동|126.9540915|37.53668774|체력단련시설|용산구
202|서계가로|126.9642439|37.55128264|체력단련시설|용산구
203|두텁바위|126.9735442|37.5520802|놀이터,체력단련시설|용산구
204|한마음어린이공원|127.0068597|35.75064748|체력단련시설|용산구
205|이태원마을숲|126.9916171|37.54106145|체력단련시설|용산구
206|독서당공원|127.0124757|37.53450065|놀이터,체력단련시설|용산구
207|한남공원|127.0138679|37.53725017|놀이터,체력단련시설|용산구
208|이태원어린이놀이터|126.9899451|37.5356723|놀이터,체력단련시설|용산구
209|꿈나무|126.9718859|37.52086979|놀이터|용산구
210|이촌|126.979734|37.51875847|놀이터,체력단련시설|용산구
211|새푸리|128.0661802|36.50110967|놀이터,체력단련시설|용산구
212|강변|129.0338498|36.52153233|놀이터,체력단련시설|용산구
213|비상|128.0379985|36.4851251|놀이터,체력단련시설|용산구
214|청탑|129.0289075|36.52406566|체력단련시설|용산구
215|사촌|126.9709203|37.52062361|놀이터,체력단련시설|용산구
216|강변복지|128.0478629|36.48354497|놀이터|용산구
217|해님|126.9701277|37.53913983|놀이터,체력단련시설|용산구
218|달님|126.9695962|37.53842426|놀이터|용산구
219|별님|126.9692311|37.53819523|체력단련시설|용산구
220|한강대로|126.9635743|37.52410008|체력단련시설|용산구
221|이촌한우리|126.9810997|37.51713557|체력단련시설|용산구
222|녹색|126.9625027|37.53938992|체력단련시설|용산구
223|우정|126.9641647|37.54048103|체력단련시설|용산구
